slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
nworajo01,Jordan Nwora,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
strusma01,Max Strus,MIAMI HEAT,HOME,MEMPHIS GRIZZLIES,LOSS,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
toupaax01,Axel Toupane,MILWAUKEE BUCKS,AWAY,GOLDEN STATE WARRIORS,LOSS,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
miltosh01,Shake Milton,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,1153,3,8,0,1,0,0,1,2,0,0,0,2,3,-0.3
arcidry01,Ryan Arcidiacono,CHICAGO BULLS,AWAY,INDIANA PACERS,WIN,81,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4
bowenbr02,Brian Bowen,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,164,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4
martike03,Kelan Martin,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,781,1,4,0,2,0,0,1,0,0,0,1,1,1,-0.4
rondora01,Rajon Rondo,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,900,1,4,0,2,0,0,2,0,1,0,1,2,2,-0.4
scottmi01,Mike Scott,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,742,0,1,0,0,0,0,0,0,1,0,0,0,1,-0.4
greenja02,Javonte Green,CHICAGO BULLS,AWAY,INDIANA PACERS,WIN,81,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
kennalu01,Luke Kennard,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,198,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
valende01,Denzel Valentine,CHICAGO BULLS,AWAY,INDIANA PACERS,WIN,228,0,0,0,0,0,0,1,2,0,0,0,2,0,-0.7
antetko01,Kostas Antetokounmpo,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,73,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.8
doumbse01,Sekou Doumbouya,DETROIT PISTONS,AWAY,DENVER NUGGETS,LOSS,527,1,5,0,2,0,0,1,2,0,0,0,1,0,-0.8
willigr01,Grant Williams,BOSTON CELTICS,HOME,PHILADELPHIA 76ERS,LOSS,963,1,3,1,2,0,0,0,2,0,0,0,2,2,-0.9
gilesha01,Harry Giles,PORTLAND TRAIL BLAZERS,AWAY,LOS ANGELES CLIPPERS,LOSS,235,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.1
goodwbr01,Brandon Goodwin,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,216,0,2,0,0,0,0,0,1,0,0,0,0,0,-1.1
hernawi01,Willy Hernangómez,NEW ORLEANS PELICANS,AWAY,ATLANTA HAWKS,LOSS,349,0,2,0,0,0,0,0,1,0,0,0,0,0,-1.1
maxeyty01,Tyrese Maxey,PHILADELPHIA 76ERS,AWAY,BOSTON CELTICS,WIN,73,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.1
stanlca01,Cassius Stanley,INDIANA PACERS,HOME,CHICAGO BULLS,LOSS,164,0,2,0,1,0,0,0,1,0,0,0,0,0,-1.1
fernabr01,Bruno Fernando,ATLANTA HAWKS,HOME,NEW ORLEANS PELICANS,WIN,161,0,0,0,0,0,0,0,0,0,0,0,1,1,-1.4
johnsst04,Stanley Johnson,TORONTO RAPTORS,HOME,LOS ANGELES LAKERS,LOSS,1579,1,3,0,2,0,0,0,2,1,0,0,2,3,-1.6
mckinal01,Alfonzo McKinnie,LOS ANGELES LAKERS,AWAY,TORONTO RAPTORS,WIN,225,0,1,0,0,0,2,0,0,0,0,0,0,1,-1.9
