Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF,Timothe Luwawu-Cabarrot (17275068),Timothe Luwawu-Cabarrot,17275068,SF/F/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,BKN,13.11
PG/SF,DeAndre' Bembry (17275071),DeAndre' Bembry,17275071,PG/SF/F/G/UTIL,3000,BKN@TOR 04/27/2021 07:30PM ET,TOR,12.97
C,Harry Giles III (17274910),Harry Giles III,17274910,C/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,POR,9.82
C,Zach Collins (17274912),Zach Collins,17274912,C/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,POR,0
C,Amida Brimah (17274918),Amida Brimah,17274918,C/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,IND,2
SF/PF,Nassir Little (17274924),Nassir Little,17274924,SF/PF/F/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,POR,10.34
PF/C,Rondae Hollis-Jefferson (17274948),Rondae Hollis-Jefferson,17274948,PF/C/F/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,POR,10.85
PF/C,TJ Leaf (17274952),TJ Leaf,17274952,PF/C/F/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,POR,0
SG/SF,CJ Elleby (17274977),CJ Elleby,17274977,SG/SF/F/G/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,POR,4.95
PF,T.J. Warren (17275014),T.J. Warren,17275014,PF/F/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,IND,22.25
SG,Cassius Stanley (17275041),Cassius Stanley,17275041,SG/G/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,IND,2.16
SG,Keljin Blevins (17275053),Keljin Blevins,17275053,SG/G/UTIL,3000,POR@IND 04/27/2021 07:00PM ET,POR,1.5
