slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
smithis01,Ish Smith,WASHINGTON WIZARDS,AWAY,GOLDEN STATE WARRIORS,WIN,1151,2,5,0,0,0,0,0,2,2,0,0,2,2,0.5
vassede01,Devin Vassell,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,217,0,1,0,1,0,0,1,0,1,0,0,0,1,0.3
joeis01,Isaiah Joe,PHILADELPHIA 76ERS,AWAY,NEW ORLEANS PELICANS,LOSS,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ntilila01,Frank Ntilikina,NEW YORK KNICKS,HOME,MEMPHIS GRIZZLIES,WIN,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
reedpa01,Paul Reed,PHILADELPHIA 76ERS,AWAY,NEW ORLEANS PELICANS,LOSS,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
willigr01,Grant Williams,BOSTON CELTICS,HOME,MINNESOTA TIMBERWOLVES,WIN,1410,0,1,0,1,0,0,0,2,1,2,0,1,4,0.0
langfro01,Romeo Langford,BOSTON CELTICS,HOME,MINNESOTA TIMBERWOLVES,WIN,281,1,3,0,0,0,0,0,0,0,0,0,0,1,-0.1
couside01,DeMarcus Cousins,LOS ANGELES CLIPPERS,HOME,HOUSTON ROCKETS,WIN,342,1,2,1,1,0,0,0,2,0,1,0,3,2,-0.2
lamban01,Anthony Lamb,HOUSTON ROCKETS,AWAY,LOS ANGELES CLIPPERS,LOSS,178,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.4
richani01,Nick Richards,CHARLOTTE HORNETS,AWAY,MILWAUKEE BUCKS,WIN,148,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
fittsma01,Malik Fitts,LOS ANGELES CLIPPERS,HOME,HOUSTON ROCKETS,WIN,178,0,1,0,1,0,0,0,2,0,0,0,0,1,-0.5
mathega01,Garrison Mathews,WASHINGTON WIZARDS,AWAY,GOLDEN STATE WARRIORS,WIN,772,0,0,0,0,0,0,0,1,0,0,0,0,2,-0.5
darlina01,Nate Darling,CHARLOTTE HORNETS,AWAY,MILWAUKEE BUCKS,WIN,148,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7
millspa01,Paul Millsap,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,1008,1,4,0,1,0,0,0,4,0,0,1,1,3,-0.7
oturuda01,Daniel Oturu,LOS ANGELES CLIPPERS,HOME,HOUSTON ROCKETS,WIN,178,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,1343,1,6,0,3,0,0,0,1,3,0,0,1,1,-0.8
culveja01,Jarrett Culver,MINNESOTA TIMBERWOLVES,AWAY,BOSTON CELTICS,LOSS,308,0,0,0,0,0,0,0,1,0,0,0,0,3,-0.9
brookar01,Armoni Brooks,HOUSTON ROCKETS,AWAY,LOS ANGELES CLIPPERS,LOSS,178,0,2,0,2,0,0,0,1,0,0,0,0,0,-1.1
martica02,Caleb Martin,CHARLOTTE HORNETS,AWAY,MILWAUKEE BUCKS,WIN,851,1,7,0,5,0,0,1,3,5,0,0,3,2,-1.2
curryse01,Seth Curry,PHILADELPHIA 76ERS,AWAY,NEW ORLEANS PELICANS,LOSS,1570,0,7,0,2,0,0,0,3,3,0,0,1,1,-3.3
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,HOME,WASHINGTON WIZARDS,LOSS,1136,0,1,0,0,0,2,0,2,0,1,0,3,4,-4.5
poolejo01,Jordan Poole,GOLDEN STATE WARRIORS,HOME,WASHINGTON WIZARDS,LOSS,887,0,4,0,3,0,0,0,1,2,0,0,2,4,-4.7
