Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG,Trent Forrest (16968532),Trent Forrest,16968532,SG/G/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,4.17
SG,Keljin Blevins (16968544),Keljin Blevins,16968544,SG/G/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,POR,1.5
SF,Jarrell Brantley (16968550),Jarrell Brantley,16968550,SF/F/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,3.70
SF,Elijah Hughes (16968553),Elijah Hughes,16968553,SF/F/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,3.95
SF,Miye Oni (16968556),Miye Oni,16968556,SF/F/UTIL,3000,POR@UTA 04/08/2021 10:00PM ET,UTA,5.48
C,Chris Silva (16968319),Chris Silva,16968319,C/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,SAC,6.23
C,Jahlil Okafor (16968333),Jahlil Okafor,16968333,C/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,DET,7.94
SF/PF,Moe Harkless (16968347),Moe Harkless,16968347,SF/PF/F/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,SAC,6.12
PF/C,Chimezie Metu (16968371),Chimezie Metu,16968371,PF/C/F/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,SAC,10.07
PF/C,Tyler Cook (16968379),Tyler Cook,16968379,PF/C/F/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,DET,6.85
PG/SG,Kyle Guy (16968391),Kyle Guy,16968391,PG/SG/G/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,SAC,6.14
PG/SG,Jahmi'us Ramsey (16968395),Jahmi'us Ramsey,16968395,PG/SG/G/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,SAC,3.1
PG/SG,Frank Jackson (16968415),Frank Jackson,16968415,PG/SG/G/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,DET,10.5
SG/SF,Robert Woodard II (16968434),Robert Woodard II,16968434,SG/SF/F/G/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,SAC,3.25
SG/SF,Rodney McGruder (16968449),Rodney McGruder,16968449,SG/SF/F/G/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,DET,10.16
PF,Sekou Doumbouya (16968508),Sekou Doumbouya,16968508,PF/F/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,DET,8.08
SF,Justin James (16968559),Justin James,16968559,SF/F/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,SAC,3.59
SF,Deividas Sirvydis (16968565),Deividas Sirvydis,16968565,SF/F/UTIL,3000,DET@SAC 04/08/2021 10:00PM ET,DET,2.40
C,Mike Muscala (16968311),Mike Muscala,16968311,C/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,OKC,17.36
C,Marques Bolden (16968323),Marques Bolden,16968323,C/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,CLE,3.58
PG/SG,Damyean Dotson (16968399),Damyean Dotson,16968399,PG/SG/G/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,CLE,13.27
PG,Justin Robinson (16968454),Justin Robinson,16968454,PG/G/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,OKC,11
PG,Matthew Dellavedova (16968469),Matthew Dellavedova,16968469,PG/G/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,CLE,11.67
PG,Quinn Cook (16968472),Quinn Cook,16968472,PG/G/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,CLE,5.92
PF,Josh Hall (16968481),Josh Hall,16968481,PF/F/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,OKC,6.94
SG,Dylan Windler (16968538),Dylan Windler,16968538,SG/G/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,CLE,13.06
SF,Lamar Stevens (16968562),Lamar Stevens,16968562,SF/F/UTIL,3000,CLE@OKC 04/08/2021 08:00PM ET,CLE,10.38
C,Cristiano Felicio (16968321),Cristiano Felicio,16968321,C/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,CHI,3.82
SG/SF,Rodney Hood (16968424),Rodney Hood,16968424,SG/SF/F/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,TOR,9.96
SG/SF,Patrick McCaw (16968429),Patrick McCaw,16968429,SG/SF/F/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,TOR,3.75
SG/SF,Garrett Temple (16968439),Garrett Temple,16968439,SG/SF/F/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,CHI,17.80
PG,Ryan Arcidiacono (16968460),Ryan Arcidiacono,16968460,PG/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,CHI,7.56
PG,Devon Dotson (16968463),Devon Dotson,16968463,PG/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,CHI,2.83
PG,Adam Mokoka (16968466),Adam Mokoka,16968466,PG/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,CHI,3.28
PF,Yuta Watanabe (16968475),Yuta Watanabe,16968475,PF/F/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,TOR,9.20
PF,Henry Ellenson (16968478),Henry Ellenson,16968478,PF/F/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,TOR,19.25
PF,Stanley Johnson (16968511),Stanley Johnson,16968511,PF/F/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,TOR,9.46
SG,Paul Watson (16968520),Paul Watson,16968520,SG/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,TOR,6.38
SG,Jalen Harris (16968523),Jalen Harris,16968523,SG/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,TOR,2.94
SG,Javonte Green (16968535),Javonte Green,16968535,SG/G/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,CHI,8.61
SF,Troy Brown Jr. (16968568),Troy Brown Jr.,16968568,SF/F/UTIL,3000,CHI@TOR 04/08/2021 07:30PM ET,CHI,10.36
