Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Sam Merrill (17193277),Sam Merrill,17193277,PG/SG/G/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,MIL,6.17
SF/PF,Rodions Kurucs (17193281),Rodions Kurucs,17193281,SF/PF/F/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,MIL,4.79
PF/C,Anthony Tolliver (17193364),Anthony Tolliver,17193364,PF/C/F/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,PHI,5.5
PF/C,Mike Scott (17193368),Mike Scott,17193368,PF/C/F/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,PHI,10.19
SF,Rayjon Tucker (17193372),Rayjon Tucker,17193372,SF/F/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,PHI,2.72
SG,Isaiah Joe (17193375),Isaiah Joe,17193375,SG/G/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,PHI,6.41
SF,Mason Jones (17193378),Mason Jones,17193378,SF/F/UTIL,3000,PHI@MIL 04/22/2021 07:00PM ET,PHI,10.07
SG,Javonte Green (17193303),Javonte Green,17193303,SG/G/UTIL,3000,CHA@CHI 04/22/2021 09:00PM ET,CHI,8.15
PG,Devon Dotson (17193306),Devon Dotson,17193306,PG/G/UTIL,3000,CHA@CHI 04/22/2021 09:00PM ET,CHI,2.95
PG,Adam Mokoka (17193309),Adam Mokoka,17193309,PG/G/UTIL,3000,CHA@CHI 04/22/2021 09:00PM ET,CHI,3.28
PG,Grant Riller (17193400),Grant Riller,17193400,PG/G/UTIL,3000,CHA@CHI 04/22/2021 09:00PM ET,CHA,2.17
SG,Nate Darling (17193403),Nate Darling,17193403,SG/G/UTIL,3000,CHA@CHI 04/22/2021 09:00PM ET,CHA,2.38
C,Nick Richards (17193406),Nick Richards,17193406,C/UTIL,3000,CHA@CHI 04/22/2021 09:00PM ET,CHA,1.75
