slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1369,2,5,1,3,4,4,1,0,2,1,1,4,5,4.1
mcdanja02,Jaden McDaniels,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,2067,2,9,1,6,1,2,2,8,2,0,2,1,4,4.1
mclembe01,Ben McLemore,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,772,2,5,2,5,1,2,0,1,1,0,0,0,2,4.1
knighna01,Nathan Knight,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,197,0,1,0,1,4,4,0,2,0,0,0,0,0,3.9
maledth01,Théo Maledon,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,LOSS,1333,4,8,1,2,1,2,0,1,2,2,0,5,1,3.9
oturuda01,Daniel Oturu,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,437,1,2,0,0,0,0,2,2,1,0,0,0,0,3.7
greenjo02,Josh Green,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,969,1,2,0,0,0,0,1,2,1,1,0,0,1,3.6
rondora01,Rajon Rondo,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1338,2,6,1,3,0,0,2,1,5,0,0,2,3,3.6
riverau01,Austin Rivers,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,1732,3,8,0,4,0,0,0,1,3,1,1,1,3,3.5
greenja01,JaMychal Green,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,1162,2,5,1,3,0,0,1,4,0,0,0,0,2,3.4
hillge01,George Hill,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,841,1,2,0,0,0,0,1,0,3,2,0,2,1,3.4
johnsst04,Stanley Johnson,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,636,1,2,1,1,0,0,0,2,1,1,0,1,0,3.3
wrighde01,Delon Wright,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,1310,3,9,1,1,0,1,3,3,1,0,0,2,0,3.2
bolbo01,Bol Bol,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,199,1,2,0,0,2,2,0,0,0,0,0,0,0,3.0
willipa01,Patrick Williams,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,1341,2,7,0,1,4,5,0,2,2,0,1,3,1,2.8
mclaujo01,Jordan McLaughlin,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,732,0,0,0,0,0,0,0,1,4,0,0,0,1,2.7
nunnaja01,James Nunnally,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,106,1,1,1,1,0,0,0,0,0,0,0,0,0,2.7
poweldw01,Dwight Powell,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,761,2,4,0,0,1,2,1,4,0,0,0,1,2,2.7
banede01,Desmond Bane,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1150,1,3,0,2,1,1,1,0,0,1,0,0,1,2.6
craigto01,Torrey Craig,PHOENIX SUNS,AWAY,NEW YORK KNICKS,WIN,1064,1,4,1,2,0,0,0,1,3,0,0,0,1,2.6
hayeski01,Killian Hayes,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1392,1,5,0,0,0,0,1,3,5,3,0,3,4,2.4
portejo01,Jontay Porter,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,247,0,1,0,1,3,3,0,0,0,0,0,0,0,2.3
hortota01,Talen Horton-Tucker,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,980,2,4,0,1,0,2,0,0,2,1,0,1,1,2.2
pattepa01,Patrick Patterson,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1104,2,7,1,6,0,0,0,1,0,1,0,0,0,2.2
gillefr01,Freddie Gillespie,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,819,1,2,0,0,4,4,1,1,0,0,0,2,5,2.0
hoardja01,Jaylen Hoard,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,LOSS,950,1,5,0,1,1,4,3,1,1,1,0,0,2,2.0
batumni01,Nicolas Batum,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,863,1,3,1,3,0,0,0,2,0,0,0,0,0,1.9
jacksja02,Jaren Jackson,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1243,3,10,1,5,3,6,0,7,1,0,0,2,5,1.8
pokusal01,Aleksej Pokusevski,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,LOSS,1778,3,11,1,6,1,2,0,2,5,2,0,5,1,1.8
cancavl01,Vlatko Čančar,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,247,1,1,0,0,0,0,0,0,0,0,0,0,0,1.7
harrish01,Shaquille Harrison,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,1149,1,4,0,1,1,1,0,4,1,0,0,0,2,1.7
jonesty01,Tyus Jones,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,315,1,2,0,1,0,0,0,1,1,0,0,0,1,1.6
konchjo01,John Konchar,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,315,1,2,0,0,0,0,0,2,0,1,0,1,0,1.6
bjeline01,Nemanja Bjelica,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,664,0,1,0,0,1,2,0,1,1,1,0,0,1,1.5
hillso01,Solomon Hill,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1763,0,3,0,2,0,0,0,5,2,2,0,1,1,1.4
goodwbr01,Brandon Goodwin,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,1676,3,14,0,6,0,0,0,1,7,1,0,2,1,1.2
leesa01,Saben Lee,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,161,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
ellinwa01,Wayne Ellington,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,1358,1,5,0,4,0,0,0,2,2,0,0,0,0,0.9
kabenmf01,Mfiondu Kabengele,CLEVELAND CAVALIERS,AWAY,TORONTO RAPTORS,LOSS,529,1,3,0,1,0,0,0,0,1,0,1,0,2,0.9
nnajize01,Zeke Nnaji,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,199,1,2,0,1,0,0,0,1,0,0,0,0,1,0.9
tuckera01,Rayjon Tucker,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,488,1,3,0,2,0,0,0,1,1,1,0,1,1,0.9
mellini01,Nicolò Melli,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,1226,0,3,0,2,0,0,2,4,1,1,0,1,1,0.8
howarma02,Markus Howard,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,WIN,199,0,0,0,0,0,0,0,1,2,0,0,1,0,0.7
klebima01,Maxi Kleber,DALLAS MAVERICKS,AWAY,SACRAMENTO KINGS,LOSS,582,1,1,0,0,0,0,0,0,0,0,0,1,0,0.7
arcidry01,Ryan Arcidiacono,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,360,0,0,0,0,0,0,0,2,0,0,0,0,0,0.6
georgpa01,Paul George,LOS ANGELES CLIPPERS,AWAY,NEW ORLEANS PELICANS,LOSS,1477,3,11,1,6,2,2,0,3,3,0,1,4,4,0.6
hoodro01,Rodney Hood,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,399,0,1,0,0,0,0,0,2,1,0,0,0,0,0.6
morrima02,Markieff Morris,LOS ANGELES LAKERS,AWAY,ORLANDO MAGIC,WIN,998,1,6,0,4,0,0,0,3,1,1,1,1,0,0.5
strusma01,Max Strus,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,1061,2,7,1,6,0,0,0,2,0,1,0,1,3,0.3
jonesma05,Mason Jones,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,356,1,2,0,0,0,0,0,0,0,1,0,1,2,0.2
cookty01,Tyler Cook,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,161,1,2,0,1,0,0,0,0,0,0,0,1,0,0.0
sirvyde01,Deividas Sirvydis,DETROIT PISTONS,HOME,ATLANTA HAWKS,WIN,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
vassede01,Devin Vassell,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
guyky01,Kyle Guy,SACRAMENTO KINGS,HOME,DALLAS MAVERICKS,WIN,664,1,5,0,2,0,0,1,1,2,0,0,1,1,-0.1
tilliki02,Killian Tillie,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,315,1,3,0,2,0,0,0,0,0,0,0,0,1,-0.1
bogdabo02,Bojan Bogdanović,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1744,1,11,1,7,4,4,0,1,0,2,0,2,1,-0.4
forretr01,Trent Forrest,UTAH JAZZ,AWAY,MINNESOTA TIMBERWOLVES,LOSS,95,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
iwundwe01,Wesley Iwundu,NEW ORLEANS PELICANS,HOME,LOS ANGELES CLIPPERS,WIN,106,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4
mathega01,Garrison Mathews,WASHINGTON WIZARDS,HOME,SAN ANTONIO SPURS,LOSS,700,1,4,0,3,0,0,0,1,0,0,0,0,1,-0.5
hamptrj01,R.J. Hampton,ORLANDO MAGIC,HOME,LOS ANGELES LAKERS,LOSS,1478,1,4,0,2,3,4,1,1,1,0,0,3,4,-0.7
mayssk01,Skylar Mays,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,413,0,2,0,1,0,0,0,0,0,1,0,0,1,-0.8
fernabr01,Bruno Fernando,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,197,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
okpalkz01,KZ Okpala,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,158,0,1,0,1,0,0,0,0,0,0,0,0,1,-1.1
walkelo01,Lonnie Walker,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,1188,0,3,0,1,0,0,0,1,1,0,0,0,0,-1.1
meltode01,De'Anthony Melton,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,LOSS,1448,1,9,0,3,1,2,0,6,2,1,0,1,3,-1.3
bembrde01,DeAndre' Bembry,TORONTO RAPTORS,HOME,CLEVELAND CAVALIERS,WIN,430,0,2,0,0,0,0,0,1,2,0,0,2,0,-1.7
joeis01,Isaiah Joe,PHILADELPHIA 76ERS,HOME,OKLAHOMA CITY THUNDER,WIN,605,1,6,1,4,0,0,0,0,0,0,0,1,0,-1.8
robindu01,Duncan Robinson,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,1569,1,7,1,7,0,0,0,0,0,0,0,0,1,-1.9
valende01,Denzel Valentine,CHICAGO BULLS,AWAY,MIAMI HEAT,WIN,595,0,1,0,1,0,0,0,3,1,0,0,2,3,-2.3
vincega01,Gabe Vincent,MIAMI HEAT,HOME,CHICAGO BULLS,LOSS,1802,1,7,1,5,0,0,0,0,0,2,0,2,3,-2.7
dunnkr01,Kris Dunn,ATLANTA HAWKS,AWAY,DETROIT PISTONS,LOSS,791,0,5,0,1,0,0,0,1,0,1,1,1,3,-3.7
vandeja01,Jarred Vanderbilt,MINNESOTA TIMBERWOLVES,HOME,UTAH JAZZ,WIN,586,0,3,0,0,0,0,1,3,0,1,0,3,3,-3.7
mykhasv01,Sviatoslav Mykhailiuk,OKLAHOMA CITY THUNDER,AWAY,PHILADELPHIA 76ERS,LOSS,1468,1,5,0,2,0,0,0,2,0,0,0,5,0,-5.5
