Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Luka Samanic (17029078),Luka Samanic,17029078,PF/F/UTIL,3200,SA@ORL 04/12/2021 08:00PM ET,SA,8.01
SG/SF,Wesley Matthews (17029071),Wesley Matthews,17029071,SG/SF/F/G/UTIL,3200,LAL@NY 04/12/2021 07:30PM ET,LAL,10.62
C,Daniel Gafford (17029089),Daniel Gafford,17029089,C/UTIL,3200,WAS@UTA 04/12/2021 09:00PM ET,WAS,13.26
PG,Tyus Jones (17029051),Tyus Jones,17029051,PG/G/UTIL,3200,CHI@MEM 04/12/2021 09:00PM ET,MEM,18.38
PG,Adam Mokoka (17029084),Adam Mokoka,17029084,PG/G/UTIL,3200,CHI@MEM 04/12/2021 09:00PM ET,CHI,3.28
SG/SF,Terence Davis (17029058),Terence Davis,17029058,SG/SF/F/G/UTIL,3200,SAC@NO 04/12/2021 09:00PM ET,SAC,13.20
SG/SF,Jarrett Culver (17029046),Jarrett Culver,17029046,SG/SF/F/G/UTIL,3200,BKN@MIN 04/12/2021 08:00PM ET,MIN,12.14
SF,Timothe Luwawu-Cabarrot (17029081),Timothe Luwawu-Cabarrot,17029081,SF/F/UTIL,3200,BKN@MIN 04/12/2021 08:00PM ET,BKN,13.41
SG,JJ Redick (17029100),JJ Redick,17029100,SG/G/UTIL,3100,PHI@DAL 04/12/2021 07:30PM ET,DAL,13.87
PG/SG,Tyrese Maxey (17029121),Tyrese Maxey,17029121,PG/SG/G/UTIL,3100,PHI@DAL 04/12/2021 07:30PM ET,PHI,12.33
PG,Nico Mannion (17029095),Nico Mannion,17029095,PG/G/UTIL,3100,DEN@GS 04/12/2021 10:00PM ET,GS,12.60
PF,JaMychal Green (17029139),JaMychal Green,17029139,PF/F/UTIL,3100,DEN@GS 04/12/2021 10:00PM ET,DEN,17.81
SG/SF,Devin Vassell (17029125),Devin Vassell,17029125,SG/SF/F/G/UTIL,3100,SA@ORL 04/12/2021 08:00PM ET,SA,12.48
PF,Obi Toppin (17029103),Obi Toppin,17029103,PF/F/UTIL,3100,LAL@NY 04/12/2021 07:30PM ET,NY,8.81
PF,Georges Niang (17029109),Georges Niang,17029109,PF/F/UTIL,3100,WAS@UTA 04/12/2021 09:00PM ET,UTA,10.32
SF/PF,Isaac Bonga (17029130),Isaac Bonga,17029130,SF/PF/F/UTIL,3100,WAS@UTA 04/12/2021 09:00PM ET,WAS,6.06
PF/C,Jontay Porter (17029091),Jontay Porter,17029091,PF/C/F/UTIL,3100,CHI@MEM 04/12/2021 09:00PM ET,MEM,3.95
SG/SF,Denzel Valentine (17029134),Denzel Valentine,17029134,SG/SF/F/G/UTIL,3100,CHI@MEM 04/12/2021 09:00PM ET,CHI,15.84
SG/SF,Torrey Craig (17029112),Torrey Craig,17029112,SG/SF/F/G/UTIL,3100,HOU@PHO 04/12/2021 10:00PM ET,PHO,11.08
PG/SG,Jevon Carter (17029117),Jevon Carter,17029117,PG/SG/G/UTIL,3100,HOU@PHO 04/12/2021 10:00PM ET,PHO,7.86
C,Nicolas Claxton (17029098),Nicolas Claxton,17029098,C/UTIL,3100,BKN@MIN 04/12/2021 08:00PM ET,BKN,18.07
PF,Juancho Hernangomez (17029106),Juancho Hernangomez,17029106,PF/F/UTIL,3100,BKN@MIN 04/12/2021 08:00PM ET,MIN,13.65
PG/SG,Trey Burke (17029142),Trey Burke,17029142,PG/SG/G/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,DAL,11.23
SF/PF,Tyler Bey (17029159),Tyler Bey,17029159,SF/PF/F/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,DAL,2.65
PF,Josh Green (17029163),Josh Green,17029163,PF/F/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,DAL,5.92
SF,Nate Hinton (17029166),Nate Hinton,17029166,SF/F/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,DAL,2.96
C,Willie Cauley-Stein (17029176),Willie Cauley-Stein,17029176,C/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,DAL,14.01
PG,Tyrell Terry (17029178),Tyrell Terry,17029178,PG/G/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,DAL,3.32
PF/C,Mike Scott (17029284),Mike Scott,17029284,PF/C/F/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,PHI,10.40
SF,Rayjon Tucker (17029288),Rayjon Tucker,17029288,SF/F/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,PHI,3.92
PF,Paul Reed (17029291),Paul Reed,17029291,PF/F/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,PHI,7.25
SG,Isaiah Joe (17029294),Isaiah Joe,17029294,SG/G/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,PHI,6.82
SG,Mason Jones (17029297),Mason Jones,17029297,SG/G/UTIL,3000,PHI@DAL 04/12/2021 07:30PM ET,PHI,10.41
SF,Klay Thompson (17029244),Klay Thompson,17029244,SF/F/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,GS,0
PG,Gary Payton II (17029247),Gary Payton II,17029247,PG/G/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,GS,0
PF/C,Eric Paschall (17029250),Eric Paschall,17029250,PF/C/F/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,GS,16.06
PG/SG,Mychal Mulder (17029254),Mychal Mulder,17029254,PG/SG/G/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,GS,6.68
PF/C,Alen Smailagic (17029258),Alen Smailagic,17029258,PF/C/F/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,GS,3.55
PG/SF,Shaquille Harrison (17029390),Shaquille Harrison,17029390,PG/SF/F/G/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,DEN,2.54
PG,Markus Howard (17029395),Markus Howard,17029395,PG/G/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,DEN,2.12
SF,Vlatko Cancar (17029398),Vlatko Cancar,17029398,SF/F/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,DEN,3.78
C,Bol Bol (17029401),Bol Bol,17029401,C/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,DEN,4.59
PF/C,Zeke Nnaji (17029403),Zeke Nnaji,17029403,PF/C/F/UTIL,3000,DEN@GS 04/12/2021 10:00PM ET,DEN,6.57
PF,Jonathan Isaac (17029196),Jonathan Isaac,17029196,PF/F/UTIL,3000,SA@ORL 04/12/2021 08:00PM ET,ORL,0
PG,Markelle Fultz (17029199),Markelle Fultz,17029199,PG/G/UTIL,3000,SA@ORL 04/12/2021 08:00PM ET,ORL,26.66
C,Gorgui Dieng (17029310),Gorgui Dieng,17029310,C/UTIL,3000,SA@ORL 04/12/2021 08:00PM ET,SA,16.66
SF/PF,Keita Bates-Diop (17029312),Keita Bates-Diop,17029312,SF/PF/F/UTIL,3000,SA@ORL 04/12/2021 08:00PM ET,SA,5.34
C,Trey Lyles (17029316),Trey Lyles,17029316,C/UTIL,3000,SA@ORL 04/12/2021 08:00PM ET,SA,11.44
SG,Quinndary Weatherspoon (17029318),Quinndary Weatherspoon,17029318,SG/G/UTIL,3000,SA@ORL 04/12/2021 08:00PM ET,SA,2.61
PG,Tre Jones (17029321),Tre Jones,17029321,PG/G/UTIL,3000,SA@ORL 04/12/2021 08:00PM ET,SA,3.10
C,John Henson (17029181),John Henson,17029181,C/UTIL,3000,LAL@NY 04/12/2021 07:30PM ET,NY,0
C,Norvel Pelle (17029183),Norvel Pelle,17029183,C/UTIL,3000,LAL@NY 04/12/2021 07:30PM ET,NY,6.75
PG,Jared Harper (17029185),Jared Harper,17029185,PG/G/UTIL,3000,LAL@NY 04/12/2021 07:30PM ET,NY,0.25
PG/SG,Frank Ntilikina (17029188),Frank Ntilikina,17029188,PG/SG/G/UTIL,3000,LAL@NY 04/12/2021 07:30PM ET,NY,7.82
SF/PF,Kevin Knox II (17029192),Kevin Knox II,17029192,SF/PF/F/UTIL,3000,LAL@NY 04/12/2021 07:30PM ET,NY,8.65
PF,Jared Dudley (17029300),Jared Dudley,17029300,PF/F/UTIL,3000,LAL@NY 04/12/2021 07:30PM ET,LAL,3.75
PF/C,Devontae Cacok (17029303),Devontae Cacok,17029303,PF/C/F/UTIL,3000,LAL@NY 04/12/2021 07:30PM ET,LAL,6.05
PF,Kostas Antetokounmpo (17029307),Kostas Antetokounmpo,17029307,PF/F/UTIL,3000,LAL@NY 04/12/2021 07:30PM ET,LAL,2.98
PF/C,Ersan Ilyasova (17029208),Ersan Ilyasova,17029208,PF/C/F/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,UTA,4.79
SG,Matt Thomas (17029212),Matt Thomas,17029212,SG/G/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,UTA,4.94
SF,Jarrell Brantley (17029215),Jarrell Brantley,17029215,SF/F/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,UTA,3.75
PF,Juwan Morgan (17029218),Juwan Morgan,17029218,PF/F/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,UTA,2.76
SG,Trent Forrest (17029221),Trent Forrest,17029221,SG/G/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,UTA,4.12
C,Udoka Azubuike (17029224),Udoka Azubuike,17029224,C/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,UTA,3.06
SF,Elijah Hughes (17029226),Elijah Hughes,17029226,SF/F/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,UTA,4.02
SF,Miye Oni (17029229),Miye Oni,17029229,SF/F/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,UTA,5.57
PF,Anthony Gill (17029333),Anthony Gill,17029333,PF/F/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,WAS,4.16
SF,Chandler Hutchison (17029336),Chandler Hutchison,17029336,SF/F/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,WAS,9.06
SG/SF,Garrison Mathews (17029339),Garrison Mathews,17029339,SG/SF/F/G/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,WAS,11.03
PG,Cassius Winston (17029344),Cassius Winston,17029344,PG/G/UTIL,3000,WAS@UTA 04/12/2021 09:00PM ET,WAS,4.48
SG/SF,John Konchar (17029232),John Konchar,17029232,SG/SF/F/G/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,MEM,11.49
SG,Sean McDermott (17029237),Sean McDermott,17029237,SG/G/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,MEM,5.28
PF/C,Killian Tillie (17029240),Killian Tillie,17029240,PF/C/F/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,MEM,5.8
SG/SF,Garrett Temple (17029347),Garrett Temple,17029347,SG/SF/F/G/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,CHI,17.80
SG,Javonte Green (17029352),Javonte Green,17029352,SG/G/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,CHI,8.61
PG,Ryan Arcidiacono (17029355),Ryan Arcidiacono,17029355,PG/G/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,CHI,7.56
C,Cristiano Felicio (17029358),Cristiano Felicio,17029358,C/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,CHI,3.82
SF,Troy Brown Jr. (17029360),Troy Brown Jr.,17029360,SF/F/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,CHI,10.81
PG,Devon Dotson (17029363),Devon Dotson,17029363,PG/G/UTIL,3000,CHI@MEM 04/12/2021 09:00PM ET,CHI,2.83
SG,Sindarius Thornwell (17029150),Sindarius Thornwell,17029150,SG/G/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,NO,2.91
C,Will Magnay (17029153),Will Magnay,17029153,C/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,NO,-0.5
SF/PF,Wenyen Gabriel (17029155),Wenyen Gabriel,17029155,SF/PF/F/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,NO,3.44
SF/PF,Wes Iwundu (17029169),Wes Iwundu,17029169,SF/PF/F/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,NO,6.80
C,Damian Jones (17029366),Damian Jones,17029366,C/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,SAC,6.82
PF/C,Chimezie Metu (17029368),Chimezie Metu,17029368,PF/C/F/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,SAC,9.84
C,Chris Silva (17029372),Chris Silva,17029372,C/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,SAC,6.23
SF,Justin James (17029374),Justin James,17029374,SF/F/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,SAC,3.59
PG/SG,Kyle Guy (17029377),Kyle Guy,17029377,PG/SG/G/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,SAC,6.14
SG/SF,Robert Woodard II (17029381),Robert Woodard II,17029381,SG/SF/F/G/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,SAC,3.25
PG/SG,Jahmi'us Ramsey (17029386),Jahmi'us Ramsey,17029386,PG/SG/G/UTIL,3000,SAC@NO 04/12/2021 09:00PM ET,SAC,3.1
SG/SF,E'Twaun Moore (17029262),E'Twaun Moore,17029262,SG/SF/F/G/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,PHO,9.92
PG/SG,Langston Galloway (17029267),Langston Galloway,17029267,PG/SG/G/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,PHO,7.80
PF/C,Frank Kaminsky (17029271),Frank Kaminsky,17029271,PF/C/F/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,PHO,14.95
SF/PF,Abdel Nader (17029275),Abdel Nader,17029275,SF/PF/F/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,PHO,12.65
PG,Ty-Shon Alexander (17029279),Ty-Shon Alexander,17029279,PG/G/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,PHO,1.39
C,Jalen Smith (17029282),Jalen Smith,17029282,C/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,PHO,2.72
SG,David Nwaba (17029407),David Nwaba,17029407,SG/G/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,HOU,19.12
PG,Dante Exum (17029410),Dante Exum,17029410,PG/G/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,HOU,12.21
C,D.J. Wilson (17029413),D.J. Wilson,17029413,C/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,HOU,9.84
SG,DaQuan Jeffries (17029415),DaQuan Jeffries,17029415,SG/G/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,HOU,6.96
PG,Armoni Brooks (17029418),Armoni Brooks,17029418,PG/G/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,HOU,1.25
SF/PF,Anthony Lamb (17029421),Anthony Lamb,17029421,SF/PF/F/UTIL,3000,HOU@PHO 04/12/2021 10:00PM ET,HOU,6.48
SF/PF,Jake Layman (17029146),Jake Layman,17029146,SF/PF/F/UTIL,3000,BKN@MIN 04/12/2021 08:00PM ET,MIN,10.78
PG,Tyler Johnson (17029173),Tyler Johnson,17029173,PG/G/UTIL,3000,BKN@MIN 04/12/2021 08:00PM ET,BKN,10.32
C,Ed Davis (17029202),Ed Davis,17029202,C/UTIL,3000,BKN@MIN 04/12/2021 08:00PM ET,MIN,12.09
PF/C,Jarred Vanderbilt (17029204),Jarred Vanderbilt,17029204,PF/C/F/UTIL,3000,BKN@MIN 04/12/2021 08:00PM ET,MIN,16.41
SG,Spencer Dinwiddie (17029324),Spencer Dinwiddie,17029324,SG/G/UTIL,3000,BKN@MIN 04/12/2021 08:00PM ET,BKN,18.08
PG,Chris Chiozza (17029327),Chris Chiozza,17029327,PG/G/UTIL,3000,BKN@MIN 04/12/2021 08:00PM ET,BKN,10.74
PF,Reggie Perry (17029330),Reggie Perry,17029330,PF/F/UTIL,3000,BKN@MIN 04/12/2021 08:00PM ET,BKN,10.46
