Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
57454-145541,PG,R.J.,R.J. Hampton,Hampton,10.089188859269425,37,3500,ORL@ATL,ORL,ATL,,,,,,PG
57454-145303,SG,Skylar,Skylar Mays,Mays,6.596153846153846,26,3500,ORL@ATL,ATL,ORL,,,,,,SG
57454-145306,SF,CJ,CJ Elleby,Elleby,5.114285786946614,21,3500,LAC@POR,POR,LAC,,,,,,SF
57454-66968,SF,Derrick,Derrick Jones,Jones,17.89199951171875,50,3500,LAC@POR,POR,LAC,,,,,,SF
57454-145311,SG,Grant,Grant Riller,Riller,2,3,3500,CHA@NY,CHA,NY,,,,,,SG
57454-145825,PF,Malik,Malik Fitts,Fitts,2.199999968210856,3,3500,LAC@POR,LAC,POR,,,,,,PF
57454-42148,PF,Rondae,Rondae Hollis-Jefferson,Hollis-Jefferson,8.733333587646484,3,3500,LAC@POR,POR,LAC,,,,,,PF
57454-145318,C,Nick,Nick Richards,Richards,1.6199999491373698,15,3500,CHA@NY,CHA,NY,,,,,,C
57454-145316,PG,Kira,Kira Lewis,Lewis,13.397435897435898,39,3500,BKN@NO,NO,BKN,,,,,,PG
57454-18600,PG,Tyler,Tyler Johnson,Johnson,9.783870573966734,31,3500,BKN@NO,BKN,NO,O,Knee,,,,PG
57454-70825,SF,Timothe,Timothe Luwawu-Cabarrot,Luwawu-Cabarrot,12.874000244140625,50,3500,BKN@NO,BKN,NO,,,,,,SF
57454-14505,C,Bismack,Bismack Biyombo,Biyombo,16.670588474647673,51,3500,CHA@NY,CHA,NY,,,,,,C
57454-145320,C,Daniel,Daniel Oturu,Oturu,3.5363637750799004,22,3500,LAC@POR,LAC,POR,,,,,,C
57454-80813,PG,Frank,Frank Ntilikina,Ntilikina,7.282608695652174,23,3500,CHA@NY,NY,CHA,,,,,,PG
57454-80815,PF,Zach,Zach Collins,Collins,18.16363664106889,11,3500,LAC@POR,POR,LAC,O,Ankle,,,,PF
57454-80819,PF,Harry,Harry Giles,Giles,9.736666870117187,30,3500,LAC@POR,POR,LAC,,,,,,PF
57454-80818,PF,T.J.,T.J. Leaf,Leaf,7.739285605294364,28,3500,LAC@POR,POR,LAC,,,,,,PF
57454-145338,PG,Jahmi'us,Jahmi'us Ramsey,Ramsey,3.0600000381469727,5,3500,MIN@SAC,SAC,MIN,,,,,,PG
57454-145339,SF,Obi,Obi Toppin,Toppin,8.327083587646484,48,3500,CHA@NY,NY,CHA,,,,,,SF
57454-12474,PG,Patrick,Patrick Beverley,Beverley,19.44193587764617,31,3500,LAC@POR,LAC,POR,O,Hand,,,,PG
