Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56952-12365,C,Ed,Ed Davis,Davis,12.731578626130757,19,3500,BKN@MIN,MIN,BKN,,,,,,C
56952-15952,C,John,John Henson,Henson,16.460000610351564,40,3500,LAL@NY,NY,LAL,GTD,Calf,,,,C
56952-58461,PF,Trey,Trey Lyles,Lyles,11.052173780358356,23,3500,SA@ORL,SA,ORL,GTD,Ankle,,,,PF
56952-41077,SG,Sindarius,Sindarius Thornwell,Thornwell,3.0714285714285716,14,3500,SAC@NO,NO,SAC,,,,,,SG
56952-41082,C,Damian,Damian Jones,Jones,7.104545593261719,22,3500,SAC@NO,SAC,NO,,,,,,C
56952-117889,SG,Devin,Devin Cannady,Cannady,4.5,2,3500,SA@ORL,ORL,SA,,,,,,SG
56952-145548,PF,Anthony,Anthony Gill,Gill,4.258823619169347,17,3500,WAS@UTA,WAS,UTA,,,,,,PF
56952-58519,SG,Gary,Gary Payton II,Payton II,0,1,3500,DEN@GS,GS,DEN,,,,,,SG
56952-14509,SG,Klay,Klay Thompson,Thompson,,,3500,DEN@GS,GS,DEN,O,Achilles,,,,SG
56952-15542,SG,Spencer,Spencer Dinwiddie,Dinwiddie,17.6999994913737,3,3500,BKN@MIN,BKN,MIN,O,Knee,,,,SG
56952-145588,SF,Anthony,Anthony Lamb,Lamb,6.229999923706055,10,3500,HOU@PHO,HOU,PHO,,,,,,SF
56952-23740,PG,Ryan,Ryan Arcidiacono,Arcidiacono,7.335483674080141,31,3500,CHI@MEM,CHI,MEM,,,,,,PG
56952-84668,SF,Troy,Troy Brown,Brown,10.455172834725216,29,3500,CHI@MEM,CHI,MEM,,,,,,SF
56952-9920,PF,Anthony,Anthony Tolliver,Tolliver,9.159999778053978,55,3500,PHI@DAL,PHI,DAL,GTD,Not injury related,,,,PF
56952-84674,SF,Kevin,Kevin Knox,Knox,8.300000359030332,34,3500,LAL@NY,NY,LAL,,,,,,SF
56952-84683,PF,Jaren,Jaren Jackson,Jackson,29.97931118669181,58,3500,CHI@MEM,MEM,CHI,O,Knee,,,,PF
56952-84688,SF,Keita,Keita Bates-Diop,Bates-Diop,5.53125,16,3500,SA@ORL,SA,ORL,,,,,,SF
56952-14554,SF,E'Twaun,E'Twaun Moore,Moore,10.03749974568685,24,3500,HOU@PHO,PHO,HOU,,,,,,SF
56952-145624,SG,Ty-Shon,Ty-Shon Alexander,Alexander,1.3000000544956751,7,3500,HOU@PHO,PHO,HOU,,,,,,SG
56952-84707,SF,Chandler,Chandler Hutchison,Hutchison,8.546153728778545,13,3500,WAS@UTA,WAS,UTA,,,,,,SF
56952-23780,SF,Jake,Jake Layman,Layman,11.265789634303042,38,3500,BKN@MIN,MIN,BKN,,,,,,SF
56952-84709,C,Mitchell,Mitchell Robinson,Robinson,25.73871046496976,31,3500,LAL@NY,NY,LAL,O,Foot,,,,C
56952-110308,SF,Jarrell,Jarrell Brantley,Brantley,3.764705882352941,17,3500,WAS@UTA,UTA,WAS,,,,,,SF
56952-110313,C,Bol,Bol Bol,Bol,4.599999861283735,22,3500,DEN@GS,DEN,GS,,,,,,C
56952-145643,SG,Mason,Mason Jones,Jones,9.665516820447198,29,3500,PHI@DAL,PHI,DAL,,,,,,SG
56952-110827,SG,Matt,Matt Thomas,Thomas,4.513333129882812,30,3500,WAS@UTA,UTA,WAS,,,,,,SG
56952-110317,PG,Jaylen,Jaylen Nowell,Nowell,17.03611077202691,36,3500,BKN@MIN,MIN,BKN,,,,,,PG
56952-42733,SF,David,David Nwaba,Nwaba,20.00333251953125,30,3500,HOU@PHO,HOU,PHO,O,Wrist,,,,SF
56952-84721,PF,Jarred,Jarred Vanderbilt,Vanderbilt,17.147825821586277,46,3500,BKN@MIN,MIN,BKN,,,,,,PF
56952-67312,C,Thomas,Thomas Bryant,Bryant,26.370001220703124,10,3500,WAS@UTA,WAS,UTA,O,Knee,,,,C
56952-110323,C,Eric,Eric Paschall,Paschall,15.648717635717148,39,3500,DEN@GS,GS,DEN,O,Hip,,,,C
56952-84722,PF,Isaac,Isaac Bonga,Bonga,6,32,3500,WAS@UTA,WAS,UTA,,,,,,PF
56952-84725,PF,Kostas,Kostas Antetokounmpo,Antetokounmpo,3.009090770374645,11,3500,LAL@NY,LAL,NY,,,,,,PF
56952-110324,SG,Miye,Miye Oni,Oni,5.348648483688767,37,3500,WAS@UTA,UTA,WAS,,,,,,SG
56952-23294,SF,Danuel,Danuel House,House,19.02258103893649,31,3500,HOU@PHO,HOU,PHO,O,Ankle,,,,SF
56952-110334,SG,Justin,Justin James,James,3.5079998779296875,25,3500,SAC@NO,SAC,NO,,,,,,SG
56952-110348,SG,Quinndary,Quinndary Weatherspoon,Weatherspoon,2.7285714830671037,14,3500,SA@ORL,SA,ORL,,,,,,SG
56952-19726,SF,Abdel,Abdel Nader,Nader,12.53749974568685,24,3500,HOU@PHO,PHO,HOU,O,Knee,,,,SF
56952-23823,C,Willie,Willie Cauley-Stein,Cauley-Stein,14.628571428571428,35,3500,PHI@DAL,DAL,PHI,,,,,,C
56952-55055,PG,Dante,Dante Exum,Exum,12.316666920979818,6,3500,HOU@PHO,HOU,PHO,GTD,Calf,,,,PG
56952-110358,SG,Kyle,Kyle Guy,Guy,5.947619120279948,21,3500,SAC@NO,SAC,NO,,,,,,SG
56952-110365,PF,Alen,Alen Smailagic,Smailagic,3.5200000762939454,5,3500,DEN@GS,GS,DEN,,,,,,PF
56952-110882,SG,Adam,Adam Mokoka,Mokoka,3.422222137451172,9,3500,CHI@MEM,CHI,MEM,,,,,,SG
56952-145697,PG,Karim,Karim Mane,Mane,3.8666665818956165,9,3500,SA@ORL,ORL,SA,GTD,Hamstring,,,,PG
56952-119602,SF,Jontay,Jontay Porter,Porter,3.6599998474121094,5,3500,CHI@MEM,MEM,CHI,GTD,Knee,,,,SF
56952-82744,PG,Shaquille,Shaquille Harrison,Harrison,2.4882352492388558,17,3500,DEN@GS,DEN,GS,GTD,Covid-19,,,,PG
56952-11074,SF,Garrett,Garrett Temple,Temple,17.921620961782093,37,3500,CHI@MEM,CHI,MEM,GTD,Hamstring,,,,SF
56952-16197,SG,Chasson,Chasson Randle,Randle,11.047826352326766,23,3500,SA@ORL,ORL,SA,,,,,,SG
56952-145738,SG,Nate,Nate Hinton,Hinton,3.138461479773888,13,3500,PHI@DAL,DAL,PHI,,,,,,SG
56952-17230,SG,Langston,Langston Galloway,Galloway,7.294117647058823,34,3500,HOU@PHO,PHO,HOU,,,,,,SG
56952-145745,C,Will,Will Magnay,Magnay,-1,1,3500,SAC@NO,NO,SAC,,,,,,C
56952-9561,C,DeAndre,DeAndre Jordan,Jordan,21.623913308848504,46,3500,BKN@MIN,BKN,MIN,,,,,,C
56952-9598,PF,Ersan,Ersan Ilyasova,Ilyasova,4.566666603088379,6,3500,WAS@UTA,UTA,WAS,,,,,,PF
56952-15771,C,Gorgui,Gorgui Dieng,Dieng,16.82,25,3500,SA@ORL,SA,ORL,GTD,Shoulder,,,,C
56952-145305,PF,Zeke,Zeke Nnaji,Nnaji,6.358823439654182,34,3500,DEN@GS,DEN,GS,,,,,,PF
56952-145309,C,Udoka,Udoka Azubuike,Azubuike,3.2999998728434243,12,3500,WAS@UTA,UTA,WAS,O,Ankle,,,,C
56952-145315,SF,Elijah,Elijah Hughes,Hughes,3.672727411443537,11,3500,WAS@UTA,UTA,WAS,,,,,,SF
56952-80805,PG,Markelle,Markelle Fultz,Fultz,26.1875,8,3500,SA@ORL,ORL,SA,O,Knee,,,,PG
56952-145322,PF,Jalen,Jalen Smith,Smith,2.6222222646077475,18,3500,HOU@PHO,PHO,HOU,,,,,,PF
56952-145323,PG,Tre,Tre Jones,Jones,3,24,3500,SA@ORL,SA,ORL,,,,,,PG
56952-80813,PG,Frank,Frank Ntilikina,Ntilikina,7.8900001525878904,20,3500,LAL@NY,NY,LAL,,,,,,PG
56952-145326,PG,Tyrell,Tyrell Terry,Terry,3.6545455239035864,11,3500,PHI@DAL,DAL,PHI,O,Personal,,,,PG
56952-145324,SG,Devin,Devin Vassell,Vassell,12.841860749000727,43,3500,SA@ORL,SA,ORL,,,,,,SG
56952-145325,SG,Josh,Josh Green,Green,5.8962961832682295,27,3500,PHI@DAL,DAL,PHI,,,,,,SG
56952-145330,PG,Isaiah,Isaiah Joe,Joe,6.646428789411273,28,3500,PHI@DAL,PHI,DAL,,,,,,PG
56952-145329,SF,Paul,Paul Reed,Reed,7.720000203450521,15,3500,PHI@DAL,PHI,DAL,,,,,,SF
56952-145332,SF,Tyler,Tyler Bey,Bey,2.6899999618530273,10,3500,PHI@DAL,DAL,PHI,,,,,,SF
56952-145338,PG,Jahmi'us,Jahmi'us Ramsey,Ramsey,3.0600000381469727,5,3500,SAC@NO,SAC,NO,,,,,,PG
56952-145340,PF,Reggie,Reggie Perry,Perry,10.368421052631579,19,3500,BKN@MIN,BKN,MIN,,,,,,PF
56952-145345,PG,Nico,Nico Mannion,Mannion,12.18421052631579,19,3500,DEN@GS,GS,DEN,,,,,,PG
56952-145350,PF,Robert,Robert Woodard,Woodard,3.290909160267223,11,3500,SAC@NO,SAC,NO,,,,,,PF
56952-145349,PG,Cassius,Cassius Winston,Winston,4.386666870117187,15,3500,WAS@UTA,WAS,UTA,,,,,,PG
56952-145354,SG,Devon,Devon Dotson,Dotson,3.133333206176758,3,3500,CHI@MEM,CHI,MEM,,,,,,SG
56952-145352,SG,Trent,Trent Forrest,Forrest,4.278571537562779,14,3500,WAS@UTA,UTA,WAS,,,,,,SG
56952-145358,PG,Markus,Markus Howard,Howard,1.9639999389648437,25,3500,DEN@GS,DEN,GS,,,,,,PG
56952-9677,SF,Jared,Jared Dudley,Dudley,3.6636362942782315,11,3500,LAL@NY,LAL,NY,O,Knee,,,,SF
56952-145356,SF,Sean,Sean McDermott,McDermott,5.253333536783854,15,3500,CHI@MEM,MEM,CHI,,,,,,SF
56952-116178,PG,Rayjon,Rayjon Tucker,Tucker,3.7000001271565757,6,3500,PHI@DAL,PHI,DAL,,,,,,PG
56952-85466,PF,Wenyen,Wenyen Gabriel,Gabriel,3.033333248562283,9,3500,SAC@NO,NO,SAC,,,,,,PF
56952-15843,PG,Trey,Trey Burke,Burke,11.074999491373697,48,3500,PHI@DAL,DAL,PHI,,,,,,PG
56952-97263,C,Drew,Drew Eubanks,Eubanks,12.642424612334281,33,3500,SA@ORL,SA,ORL,,,,,,C
56952-63478,C,Cristiano,Cristiano Felicio,Felicio,3.8099998474121093,10,3500,CHI@MEM,CHI,MEM,,,,,,C
