slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
carteje01,Jevon Carter,PHOENIX SUNS,HOME,UTAH JAZZ,WIN,555,0,2,0,2,0,0,1,1,1,0,0,0,0,0.3
bolbo01,Bol Bol,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,227,0,2,0,0,1,2,0,0,0,0,2,0,1,0.2
claxtni01,Nicolas Claxton,BROOKLYN NETS,HOME,NEW ORLEANS PELICANS,WIN,890,1,2,0,0,0,2,0,2,1,1,1,1,5,0.2
birchkh01,Khem Birch,ORLANDO MAGIC,HOME,WASHINGTON WIZARDS,LOSS,979,0,2,0,0,0,0,1,1,1,1,0,0,3,0.1
clarkga01,Gary Clark,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
greenjo02,Josh Green,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,186,0,2,0,1,0,0,1,0,0,0,1,0,0,0.0
hintona01,Nate Hinton,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
lenal01,Alex Len,WASHINGTON WIZARDS,AWAY,ORLANDO MAGIC,WIN,931,1,4,0,0,0,0,1,3,0,0,0,0,3,0.0
mellini01,Nicolò Melli,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,1436,0,3,0,1,2,2,0,3,0,0,0,0,2,0.0
randlch01,Chasson Randle,ORLANDO MAGIC,HOME,WASHINGTON WIZARDS,LOSS,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
winstca01,Cassius Winston,WASHINGTON WIZARDS,AWAY,ORLANDO MAGIC,WIN,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
iwundwe01,Wesley Iwundu,NEW ORLEANS PELICANS,AWAY,BROOKLYN NETS,LOSS,1391,1,3,0,2,1,1,0,3,0,1,0,3,1,-0.2
brissos01,Oshae Brissett,INDIANA PACERS,HOME,MINNESOTA TIMBERWOLVES,WIN,121,0,1,0,1,0,0,0,1,0,0,0,0,0,-0.4
augusdj01,D.J. Augustin,HOUSTON ROCKETS,HOME,DALLAS MAVERICKS,WIN,1121,1,9,1,5,0,0,2,1,2,0,0,0,2,-0.6
mcderse01,Sean McDermott,MEMPHIS GRIZZLIES,AWAY,ATLANTA HAWKS,WIN,244,0,3,0,3,0,0,0,2,0,0,1,0,0,-0.8
bongais01,Isaac Bonga,WASHINGTON WIZARDS,AWAY,ORLANDO MAGIC,WIN,104,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0
jonestr01,Tre Jones,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,325,0,3,0,0,0,0,0,1,1,0,0,0,0,-1.1
banede01,Desmond Bane,MEMPHIS GRIZZLIES,AWAY,ATLANTA HAWKS,WIN,1151,2,9,1,5,0,0,0,4,2,0,0,3,1,-1.3
gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,DENVER NUGGETS,LOSS,1292,2,10,0,3,0,0,1,7,1,1,0,2,4,-1.3
gillan01,Anthony Gill,WASHINGTON WIZARDS,AWAY,ORLANDO MAGIC,WIN,215,0,0,0,0,0,0,0,1,0,0,0,0,4,-1.3
willigr01,Grant Williams,BOSTON CELTICS,HOME,NEW YORK KNICKS,WIN,1510,0,3,0,2,0,0,1,2,1,1,0,1,3,-1.3
cancavl01,Vlatko Čančar,DENVER NUGGETS,HOME,SAN ANTONIO SPURS,WIN,227,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.7
bridgmi01,Mikal Bridges,PHOENIX SUNS,HOME,UTAH JAZZ,WIN,1200,0,1,0,0,0,0,0,3,0,1,0,1,5,-1.8
luwawti01,Timothé Luwawu-Cabarrot,BROOKLYN NETS,HOME,NEW ORLEANS PELICANS,WIN,1566,2,13,2,13,0,0,1,1,1,1,0,1,4,-2.2
richajo01,Josh Richardson,DALLAS MAVERICKS,AWAY,HOUSTON ROCKETS,LOSS,1768,0,9,0,6,1,2,1,2,4,1,0,1,2,-2.4
portejo01,Jontay Porter,MEMPHIS GRIZZLIES,AWAY,ATLANTA HAWKS,WIN,244,0,1,0,1,0,0,0,1,0,0,0,1,3,-2.6
jeromty01,Ty Jerome,OKLAHOMA CITY THUNDER,HOME,CHARLOTTE HORNETS,LOSS,1197,0,6,0,5,1,1,0,1,4,0,2,4,0,-2.7
